Longtitude,Latitude,Speed,Clock
17,075173000,51,137369800,0,20-04-10 03:27:33.000
17,075173000,51,137369800,0,20-04-10 03:27:34.000
17,075173000,51,137369800,0,20-04-10 03:27:35.000
17,075173000,51,137369800,0,20-04-10 03:27:36.000
17,075149200,51,137365000,0,48,20-04-10 03:27:37.000
17,075141000,51,137365800,0,07,20-04-10 03:27:38.000
17,075140700,51,137365500,0,20-04-10 03:27:39.000
17,075135000,51,137366800,0,20-04-10 03:27:40.000
17,075131000,51,137370500,0,51,20-04-10 03:27:41.000
17,075119200,51,137374700,0,48,20-04-10 03:27:42.000
17,075109200,51,137379500,0,28,20-04-10 03:27:43.000
17,075100800,51,137381800,0,58,20-04-10 03:27:44.000
17,075089500,51,137388000,1,44,20-04-10 03:27:45.000
17,075074500,51,137396800,1,71,20-04-10 03:27:46.000
17,075055200,51,137410800,2,29,20-04-10 03:27:47.000
17,075034300,51,137430800,2,59,20-04-10 03:27:48.000
17,075019500,51,137454300,2,55,20-04-10 03:27:49.000
17,075007800,51,137475700,2,12,20-04-10 03:27:50.000
17,074999000,51,137491000,1,6,20-04-10 03:27:51.000
17,074992800,51,137502200,1,36,20-04-10 03:27:52.000
17,074985500,51,137512200,1,06,20-04-10 03:27:53.000
17,074984200,51,137520500,0,89,20-04-10 03:27:54.000
17,074983500,51,137527800,0,77,20-04-10 03:27:55.000
